time_min,dex_price,supply,oracle_price,regime,bad_debt_cumulative,usdc_pool,allocator_inflow,arb_borrow
8.4000000000,0.5102885683,152000000.0000000000,0.8011514809,1.0000000000,609874.1699485504,3000000.0000000000,0.0000000000,0.0000000000
8.6000000000,0.4906415080,152000000.0000000000,0.7414086840,1.0000000000,638040.7694485422,3000000.0000000000,0.0000000000,0.0000000000
8.8000000000,0.4706749483,152000000.0000000000,0.6906688577,1.0000000000,705249.9424531418,3000000.0000000000,0.0000000000,0.0000000000
9.0000000000,0.4503939224,152000000.0000000000,0.6466659629,1.0000000000,755619.5654629581,3000000.0000000000,0.0000000000,0.0000000000
9.2000000000,0.4298032327,152000000.0000000000,0.6076839771,1.0000000000,778918.8418705571,3000000.0000000000,0.0000000000,0.0000000000
9.4000000000,0.4089074680,152000000.0000000000,0.5724236543,1.0000000000,797051.1911536090,3000000.0000000000,0.0000000000,0.0000000000
9.6000000000,0.3877110191,152000000.0000000000,0.5399015512,1.0000000000,825054.1676776838,3000000.0000000000,0.0000000000,0.0000000000
9.8000000000,0.3662180923,152000000.0000000000,0.5093735084,1.0000000000,825054.1676776838,3000000.0000000000,0.0000000000,0.0000000000
10.0000000000,0.3444327223,152000000.0000000000,0.4802766623,1.0000000000,825054.1676776838,3000000.0000000000,0.0000000000,0.0000000000
10.2000000000,0.3223587835,152000000.0000000000,0.4521855022,1.0000000000,825054.1676776838,3000000.0000000000,0.0000000000,0.0000000000
10.4000000000,0.3000000000,152000000.0000000000,0.4247785704,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
10.6000000000,0.2907538099,152000000.0000000000,0.4014780563,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
10.8000000000,0.2604169582,152000000.0000000000,0.3755187950,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
11.0000000000,0.2335431785,152000000.0000000000,0.3484921465,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
11.2000000000,0.2097371474,152000000.0000000000,0.3214959675,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
11.4000000000,0.1886486691,152000000.0000000000,0.2952664572,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
11.6000000000,0.1699675244,152000000.0000000000,0.2702766682,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
11.8000000000,0.1534189064,152000000.0000000000,0.2468099144,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
12.0000000000,0.1387593787,152000000.0000000000,0.2250142986,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
12.2000000000,0.1257732944,152000000.0000000000,0.2049430565,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
12.4000000000,0.1142696230,152000000.0000000000,0.1865842632,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
12.6000000000,0.1040791414,152000000.0000000000,0.1698825786,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
12.8000000000,0.0950519437,152000000.0000000000,0.1547550455,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
13.0000000000,0.0870552364,152000000.0000000000,0.1411024591,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
13.2000000000,0.0799713850,152000000.0000000000,0.1288174490,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
13.4000000000,0.0736961834,152000000.0000000000,0.1177901307,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
13.6000000000,0.0681373208,152000000.0000000000,0.1079119695,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
13.8000000000,0.0632130245,152000000.0000000000,0.0990783366,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
14.0000000000,0.0588508562,152000000.0000000000,0.0911901176,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
14.2000000000,0.0549866467,152000000.0000000000,0.0841546399,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
14.4000000000,0.0515635520,152000000.0000000000,0.0778861172,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
14.6000000000,0.0485312172,152000000.0000000000,0.0723057575,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
14.8000000000,0.0458450354,152000000.0000000000,0.0673416423,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
15.0000000000,0.0434654919,152000000.0000000000,0.0629284554,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
15.2000000000,0.0413575827,152000000.0000000000,0.0590071187,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
15.4000000000,0.0394902998,152000000.0000000000,0.0555243751,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
15.6000000000,0.0378361746,152000000.0000000000,0.0524323469,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
15.8000000000,0.0363708743,152000000.0000000000,0.0496880922,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
16.0000000000,0.0350728439,152000000.0000000000,0.0472531687,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
16.2000000000,0.0339229888,152000000.0000000000,0.0450932182,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
